Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
2024/8/7 22:00,1.96,0.09,0.01,5.05,-10.73,8166.77,-53.28,-57.16,0,-2.12,-0.02,0.16,0.07,21.42,85.65,21.82,-20.4,137.97,316.65,16,1.88,2.01,-4.25,1.48,60.29,13.4,1.54,2.56,21.82,58.91,1.55,2.63,10.79,11.36,10.18,28.2,27.56,5.43,5.51,0.08,0.15,3.88,3.88,-81.92,-24.65,-85.8,-28.53,634.37,18.02,11.35
2024/8/7 22:30,0.75,0.03,0,-1.56,-5.61,7349.41,-41.39,-42.15,0,3.59,0,0.06,0.09,20.77,85.65,21.05,-24,145.47,323.4,15.99,1.65,1.71,-3.11,1.86,62.88,13.44,1.55,2.46,21.05,61.96,1.55,2.5,9.53,11.43,9.15,27.63,27.39,5.41,5.39,0.08,0.15,0.77,0.77,-56.55,-26.23,-57.31,-26.99,643.37,18.06,11.41
2024/8/7 23:00,2.01,0.09,0.01,5.11,-8.93,7541.05,-46.9,-45.07,0,-1.75,-0.01,0.1,0.09,20.76,85.65,21.02,-27.05,152.97,330.64,15.98,1.8,1.91,-3.02,2.33,61.79,13.15,1.52,2.46,21.02,60.95,1.52,2.5,9.76,11.22,9.41,27.1,27.2,5.39,5.41,0.08,0.14,-1.84,-1.84,-69.63,-24.18,-67.79,-22.34,642.37,17.74,11.2
2024/8/7 23:30,1.63,0.07,-0.01,-4.93,-6.26,7979.34,-48.18,-44.19,0,1.27,-0.01,0.07,0.08,20.56,85.66,20.75,-29.46,160.48,338.35,15.98,1.02,1.17,-3.03,2.16,61.6,12.91,1.5,2.43,20.75,61.05,1.5,2.46,9.58,11.07,9.35,26.61,27,5.38,5.4,0.07,0.14,-3.99,-3.99,-60.9,-35.46,-56.91,-31.47,644.21,17.46,11.03
2024/8/8 0:00,0.48,0.02,0.01,6.8,-6.74,7801.31,-48.19,-42.31,0,-0.99,-0.02,0.12,0.05,20.94,85.64,20.99,-31.16,167.98,346.47,15.97,0.31,0.67,-1.98,3.33,58.92,12.58,1.46,2.49,20.99,58.84,1.47,2.5,10.28,10.81,10.25,26.14,26.79,5.32,5.36,0.07,0.14,-5.87,-5.87,-65.76,-30.61,-59.89,-24.74,639.89,17.08,10.78
2024/8/8 0:30,-2.17,-0.1,-0.01,-5.94,1.45,8398.66,-47.01,-39.42,0,-0.24,-0.02,0.14,-0.01,20.28,85.65,20.67,-32.07,175.48,354.87,15.97,1.45,1.61,-2.42,2.38,60.95,12.48,1.45,2.39,20.67,59.62,1.46,2.45,9.88,10.75,9.35,25.7,26.57,5.3,5.38,0.07,0.14,-7.58,-7.58,-65.11,-28.9,-57.53,-21.31,646.82,16.98,10.74
2024/8/8 1:00,2.38,0.1,-0.01,-4.3,-9.06,8310.83,-46.74,-37.64,0,2.11,-0.01,0.08,0.11,19.32,85.64,19.72,-32.17,-139.82,40.58,15.96,1.12,1.28,-2.83,1.51,65.27,12.55,1.46,2.26,19.72,63.64,1.47,2.31,8.42,10.85,7.95,25.28,26.35,5.27,5.42,0.07,0.14,-9.1,-9.1,-57.11,-36.38,-48.01,-27.28,661.85,17.06,10.82
2024/8/8 1:30,1.62,0.07,0,2.79,-8.2,8134.77,-50.74,-40.26,0,-2.94,0,0.06,0.13,18.57,85.62,18.82,-31.43,-169.52,11.82,15.95,1.53,1.64,-2.46,1.98,68.61,12.66,1.47,2.15,18.82,67.79,1.48,2.18,7.03,10.97,6.76,24.87,26.13,5.26,5.42,0.07,0.14,-10.48,-10.48,-66.38,-35.1,-55.9,-24.62,671.2,17.18,10.93
2024/8/8 2:00,-1.31,-0.06,0,0.09,0.32,8814.05,-51.07,-39.29,0,3.39,0,0.03,-0.01,18.64,85.61,19.11,-29.9,-162.02,20.01,15.95,0.96,1.19,-3.22,1.41,66.86,12.29,1.44,2.16,19.11,64.98,1.44,2.22,7.82,10.68,7.25,24.46,25.91,5.23,5.43,0.07,0.14,-11.78,-11.78,-57.14,-45,-45.36,-33.22,662.51,16.77,10.66
2024/8/8 2:30,4.39,0.19,0,1.08,-6.43,7832.42,-56.29,-43.34,0,-5.98,-0.01,0.08,0.08,16.98,85.6,17.33,-27.64,-154.52,27.83,15.94,1.03,1.11,-3.21,1.49,76.09,12.71,1.48,1.94,17.33,74.73,1.48,1.99,5.03,11.06,4.68,24.08,25.68,5.2,5.31,0.07,0.14,-12.95,-12.95,-64.93,-47.66,-51.98,-34.7,689.46,17.24,11.02
2024/8/8 3:00,-4.21,-0.19,0,-2.75,9.2,7335.52,-48.72,-34.65,0,-3.35,-0.02,0.14,-0.07,15.97,85.58,16.21,-24.72,-147.02,35.18,15.94,1.41,1.57,-3.07,1.81,81.32,12.74,1.48,1.82,16.21,80.61,1.49,1.85,3.6,11.16,3.43,23.69,25.45,5.18,5.3,0.07,0.14,-14.07,-14.07,-58.63,-38.8,-44.56,-24.73,714.48,17.29,11.09
2024/8/8 3:30,3.79,0.17,0.01,8.76,-5.84,7091.26,-56.66,-41.55,0,-0.67,-0.01,0.09,0.06,15.71,85.58,15.92,-21.23,-139.52,42.04,15.93,1.27,1.36,-2.63,2.25,80.77,12.37,1.44,1.79,15.92,80.36,1.46,1.82,3.57,10.94,3.47,23.32,25.23,5.18,5.32,0.07,0.14,-15.11,-15.11,-64.27,-49.05,-49.16,-33.94,708,16.88,10.84
2024/8/8 4:00,2.25,0.1,0,0.45,-1.14,6748.13,-49.31,-33.27,0,-2.56,-0.01,0.09,0.01,15.07,85.57,15.35,-17.27,-132.02,48.42,15.92,0.59,0.68,-2.47,1.81,84.09,12.36,1.44,1.72,15.35,83.31,1.46,1.75,2.93,10.95,2.76,22.96,25,5.13,5.26,0.07,0.13,-16.04,-16.04,-57.49,-41.12,-41.45,-25.09,731.87,16.87,10.86
2024/8/8 4:30,2.2,0.1,0,-0.77,-2.3,6818.47,-49.72,-32.85,0,3,-0.01,0.1,0.02,14.93,85.59,14.96,-12.89,-124.52,54.37,15.92,0.66,0.82,-1.72,2.81,84.31,12.27,1.44,1.7,14.96,85.28,1.46,1.71,2.52,10.95,2.69,22.6,24.78,5.13,5.33,0.07,0.13,-16.87,-16.87,-64.99,-34.45,-48.12,-17.59,746.6,16.77,10.8
2024/8/8 5:00,-2.03,-0.09,0,-1.63,1.84,6848.1,-54.73,-37.07,0,-1.13,-0.01,0.11,-0.02,14.39,85.61,14.57,-8.19,-117.02,59.95,15.91,0.49,0.71,-2.41,2.49,86.81,12.19,1.43,1.65,14.57,87.14,1.45,1.66,2.15,10.92,2.19,22.25,24.55,5.08,5.34,0.07,0.13,-17.67,-17.67,-58.35,-51.12,-40.68,-33.45,743.14,16.68,10.76
2024/8/8 5:30,-2.83,-0.12,-0.01,-3.64,-8.86,7125.86,-54.53,-36.08,0,2.43,-0.01,0.08,0.1,14.41,85.6,14.57,-3.15,-109.52,65.21,15.91,1.58,1.63,-0.67,2.93,84.67,11.82,1.39,1.65,14.57,85.13,1.42,1.67,2.48,10.67,2.55,21.9,24.33,5.08,5.32,0.06,0.13,-18.44,-18.44,-65.52,-43.53,-47.08,-25.09,725.01,16.28,10.5
2024/8/8 6:00,-0.89,-0.04,0,1.56,0.48,7049.02,-50.23,-31.05,0,0.31,-0.01,0.08,-0.01,13.85,85.61,13.99,2.18,-102.02,70.25,15.9,1.23,1.36,17.13,5.28,86.8,11.65,1.38,1.59,13.99,87.16,1.4,1.6,2.06,10.54,2.11,21.57,24.1,5.02,5.34,0.06,0.13,-19.18,-19.18,-55.84,-44.63,-36.66,-25.45,711.14,16.1,10.4
2024/8/8 6:30,4.72,0.21,-0.01,-9.93,-10.11,7274.63,-55.14,-35.42,0,1.02,-0.01,0.1,0.1,14.49,85.64,14.92,7.34,-94.51,75.12,15.89,1.03,1.18,87.47,18.56,85.7,12.08,1.42,1.66,14.92,83.89,1.43,1.7,2.75,10.74,2.38,21.27,23.88,5.04,5.26,0.06,0.13,-19.72,-19.72,-50.62,-59.67,-30.89,-39.95,686.24,16.56,10.68
2024/8/8 7:00,-2.76,-0.12,0.02,15.64,2.51,8010.35,-40.41,-20.57,0,0.16,0,0.05,-0.05,15.79,85.66,16.63,12.76,-87.01,79.92,15.89,0.58,0.76,178.68,36.32,82.96,12.87,1.49,1.8,16.63,78.77,1.5,1.9,4.04,11.19,3.08,21.06,23.66,5.05,5.21,0.06,0.13,-19.84,-19.84,-37.86,-42.96,-18.02,-23.11,659.2,17.43,11.2
2024/8/8 7:30,-5.35,-0.24,0.06,43.21,4.44,8922.94,-30.35,-11.09,0.01,0.1,-0.01,0.08,-0.05,17.17,85.68,18.13,18.27,-79.51,84.72,15.88,0.61,0.73,273.65,53.31,80.03,13.67,1.57,1.97,18.13,74.93,1.56,2.09,5.26,11.63,3.94,21.01,23.46,4.98,5.22,0.06,0.13,-19.26,-19.26,-19.02,-41.68,0.24,-22.41,643.15,18.35,11.74
2024/8/8 8:00,-7.65,-0.34,0.08,57.7,24.14,9765.06,-24.46,-6.88,0.01,0.42,-0.01,0.12,-0.2,18.97,85.7,20.03,23.85,-72.01,89.62,15.88,1.17,1.21,374.55,70,72.94,13.97,1.6,2.2,20.03,67.48,1.59,2.35,7.66,11.72,5.98,21.1,23.27,4.97,5.21,0.06,0.13,-17.58,-17.58,-4.25,-44.68,13.33,-27.1,632.24,18.71,11.9
2024/8/8 8:30,-8.24,-0.36,0.15,100.42,45.25,9935.12,5.66,20.08,0.01,0.45,-0.04,0.19,-0.23,21.26,85.69,21.85,29.42,-64.51,94.74,15.87,2.19,2.25,474.78,85.89,60.64,13.32,1.54,2.54,21.85,57.6,1.51,2.63,11.19,11.11,10.02,21.35,23.11,4.96,5.21,0.06,0.13,-14.42,-14.42,35.5,-24.18,49.92,-9.77,612.77,17.93,11.31
2024/8/8 9:00,-9.08,-0.4,0.26,176.02,42.74,10270.15,30.33,40.04,0.02,0.24,-0.07,0.27,-0.16,23.36,85.7,24.01,34.96,-57.01,100.21,15.86,2.59,2.67,565.23,98.34,50.38,12.41,1.45,2.88,24.01,47.84,1.43,3,15.68,10.44,14.36,21.96,22.97,4.99,5.27,0.06,0.13,-9.71,-9.71,84.9,-24.24,94.61,-14.52,606.74,16.91,10.59
2024/8/8 9:30,-10.32,-0.45,0.28,188.27,102.27,10547.03,44.17,47.86,0.03,0.54,-0.17,0.41,-0.25,25.3,85.72,25.93,40.39,-49.51,106.21,15.86,4.43,4.55,649.66,110.62,37.32,9.68,1.21,3.24,25.93,35.43,1.19,3.36,21.71,8.63,20.3,22.81,22.86,5,5.28,0.06,0.13,-3.68,-3.68,100.97,-12.62,104.66,-8.94,602.7,14.09,8.77
2024/8/8 10:00,-8.55,-0.38,0.24,162.24,131.58,10033.53,59.76,56.65,0.03,0.81,-0.21,0.46,-0.29,25.56,85.71,26.15,45.65,-42.01,112.98,15.85,5.48,5.6,722.56,120.7,36.97,9.78,1.22,3.29,26.15,35.19,1.2,3.4,22.07,8.67,20.73,23.72,22.83,5.01,5.28,0.07,0.13,3.12,3.12,116.89,2.64,113.77,-0.48,602.36,14.18,8.82
2024/8/8 10:30,-12.56,-0.55,0.4,272.34,217.11,9783.02,66.56,56.63,0.05,0.8,-0.34,0.59,-0.37,26.17,85.69,26.7,50.63,-34.51,120.82,15.85,5.2,5.34,788,130.29,34.95,9.48,1.19,3.41,26.7,33.41,1.18,3.52,23.42,8.49,22.19,24.61,22.85,5.04,5.28,0.07,0.13,9.94,9.94,116.76,16.37,106.82,6.43,600.3,13.9,8.62
2024/8/8 11:00,-7.42,-0.33,0.25,166.13,163.96,9274.66,84.8,68.13,0.04,0.99,-0.22,0.47,-0.35,26.67,85.67,27.21,55.18,-27.01,130.14,15.84,5.44,5.6,837.57,136.11,33.76,9.41,1.19,3.51,27.21,32.29,1.17,3.62,24.54,8.44,23.28,25.55,22.95,5.07,5.27,0.07,0.13,16.68,16.68,137.69,31.92,121.01,15.24,597.94,13.84,8.57
2024/8/8 11:30,-7.9,-0.35,0.25,172.28,202.45,8843.85,90.8,67.54,0.04,1.18,-0.28,0.53,-0.38,27.38,85.66,27.87,59.08,-19.51,141.36,15.83,6,6.23,876.2,142.37,31.86,9.15,1.17,3.66,27.87,30.64,1.15,3.77,26.14,8.3,24.98,26.51,23.11,5.09,5.26,0.07,0.13,23.27,23.27,135.65,45.95,112.39,22.68,594.71,13.61,8.4
2024/8/8 12:00,-7.93,-0.35,0.4,268.76,228.54,8455.04,97.87,68.34,0.06,0.85,-0.31,0.56,-0.41,27.9,85.64,28.35,62.03,-12.01,154.79,15.83,5.74,5.99,897.62,146.83,31.05,9.22,1.17,3.78,28.35,29.93,1.16,3.87,27.15,8.33,26.05,27.44,23.34,5.13,5.22,0.07,0.13,29.53,29.53,145.8,49.93,116.27,20.4,592.97,13.68,8.43
2024/8/8 12:30,-6.9,-0.3,0.36,241.44,248.97,8564.29,107.75,72.6,0.06,1.03,-0.38,0.62,-0.4,28.54,85.61,28.96,63.71,-4.51,170.2,15.82,6.16,6.35,916.31,151.49,28.41,8.46,1.11,3.92,28.96,27.48,1.1,4.01,29.11,7.91,28.08,28.35,23.61,5.15,5.18,0.07,0.13,35.15,35.15,138.74,76.76,103.59,41.61,592.22,13,7.99
2024/8/8 13:00,-5.65,-0.25,0.27,180.44,244.74,8531.33,104.79,65.84,0.05,1.36,-0.35,0.59,-0.41,28.93,85.59,29.32,63.86,3,186.54,15.82,6.25,6.44,912.08,151.16,26.64,7.85,1.07,4.01,29.32,25.77,1.06,4.1,30.43,7.56,29.44,29.17,23.92,5.14,5.21,0.07,0.13,38.96,38.96,132.95,76.63,93.99,37.68,592.19,12.46,7.65
2024/8/8 13:30,-5,-0.22,0.32,217.15,246.84,8532.3,105.88,64.92,0.06,1.14,-0.29,0.54,-0.46,29.16,85.56,29.6,62.47,10.5,202.24,15.81,6.34,6.53,900.94,149.46,25.27,7.27,1.03,4.06,29.6,24.4,1.02,4.16,31.48,7.27,30.38,29.94,24.27,5.13,5.19,0.07,0.13,40.96,40.96,130.49,81.27,89.53,40.31,592.36,11.99,7.35
2024/8/8 14:00,-6.07,-0.27,0.39,260.43,242.09,8734.09,113.76,69.99,0.06,0.93,-0.3,0.56,-0.44,29.4,85.55,29.9,59.73,18,216.09,15.8,6.04,6.21,868.73,144.46,24.48,7.01,1.01,4.12,29.9,23.56,1,4.24,32.38,7.13,31.13,30.64,24.63,5.13,5.3,0.07,0.13,43.77,43.77,124.1,103.41,80.33,59.64,593.19,11.78,7.22
2024/8/8 14:30,-6.93,-0.3,0.3,199.56,236.41,8515.63,101.86,55.93,0.05,1.18,-0.34,0.59,-0.4,29.43,85.53,29.92,55.99,25.5,227.73,15.8,6.04,6.34,841.03,140.84,25.15,7.43,1.04,4.13,29.92,24.17,1.02,4.24,32.17,7.33,30.91,31.27,25.01,5.13,5.31,0.07,0.13,45.93,45.93,114.49,89.24,68.56,43.3,592.39,12.13,7.43
2024/8/8 15:00,-6.17,-0.27,0.3,205.35,217.29,8515.03,102.13,54.89,0.05,1.06,-0.31,0.56,-0.39,29.47,85.49,29.94,51.55,33,237.38,15.79,5.83,6.07,771.79,130.65,25.49,7.66,1.05,4.14,29.94,24.53,1.04,4.25,32.05,7.45,30.82,31.78,25.4,5.13,5.33,0.07,0.13,46.8701304,47.23,101.0093403,100.04,56.97,52.81,592.81,12.33,7.54
2024/8/8 15:30,-6.52,-0.29,0.27,184.85,199.97,8512.94,84.99,37.28,0.05,1.08,-0.25,0.51,-0.4,29.52,85.47,30.08,46.64,40.5,245.48,15.79,5.8,6.08,729.88,126.03,26.3,8.16,1.09,4.15,30.08,25.2,1.08,4.28,32.02,7.71,30.57,32.17,25.78,5.15,5.3,0.07,0.13,46.70369114,47.7,84.2069009,83.14,39.12,35.44,591.95,12.75,7.8
2024/8/8 16:00,-6.38,-0.28,0.26,174.11,155.94,8798.51,81.17,33.95,0.04,0.9,-0.21,0.46,-0.34,29.36,85.46,29.97,41.42,48,252.42,15.78,4.81,5.18,630.95,112.5,27.43,8.63,1.13,4.11,29.97,26.22,1.11,4.25,31.38,7.97,29.82,32.43,26.16,5.11,5.26,0.07,0.14,45.57305557,47.22,65.20241591,97.06,18.05,49.84,591.07,13.18,8.07
2024/8/8 16:30,-4.28,-0.19,0.19,125.21,99.87,8680.14,72.84,26.74,0.03,0.8,-0.31,0.56,-0.18,28.88,85.44,29.46,36,55.5,258.55,15.77,5.52,5.82,441.81,80.47,29.83,9.49,1.19,4,29.46,28.63,1.18,4.13,29.48,8.46,28.05,32.61,26.5,5.1,5.31,0.07,0.14,43.62059702,46.11,45.1156194,84.79,14.79,38.68,590.47,13.95,8.55
2024/8/8 17:00,-4.24,-0.19,0.16,108.13,82.76,8283.27,42.11,-1.58,0.02,0.77,-0.24,0.5,-0.17,28.65,85.41,29.14,30.48,63,264.1,15.77,6.02,6.13,399.32,76.93,29.62,9.18,1.17,3.94,29.14,28.66,1.16,4.05,28.93,8.32,27.76,32.55,26.82,5.07,5.29,0.07,0.14,40.98868885,43.68,25.06624547,78.25,-37.72,34.57,589.51,13.67,8.38
2024/8/8 17:30,-4.64,-0.2,0.16,104.8,54.56,9053.46,34.54,-4.47,0.02,0.52,-0.21,0.47,-0.12,28.48,85.4,28.99,24.9,70.5,269.27,15.76,5.77,5.88,335.38,67.27,30.32,9.38,1.18,3.9,28.99,29.23,1.17,4.02,28.44,8.42,27.2,32.22,27.1,5.01,5.32,0.07,0.14,37.81970439,39.01,6.174028206,77.14,-47.06,38.12,589.05,13.86,8.5
2024/8/8 18:00,-3.5,-0.15,0.11,74.01,41.99,9488.15,25.85,-8.58,0.01,0.57,-0.21,0.47,-0.09,28.19,85.4,28.79,19.31,78,274.2,15.76,5.8,5.89,248,56.4,32.66,10.23,1.25,3.84,28.79,31.34,1.24,3.97,27.29,8.93,25.85,31.88,27.32,4.98,5.42,0.07,0.14,34.256017,34.43,-10.44129831,65.04,-47.76,30.61,589.48,14.67,9.01
2024/8/8 18:30,-2.44,-0.11,0.09,63.41,4.03,9457.1,9.69,-20.75,0.01,0.06,-0.22,0.48,-0.01,27.84,85.39,28.44,13.77,85.5,279.01,15.75,5.55,5.72,137.71,42.24,34.79,10.88,1.31,3.76,28.44,33.43,1.3,3.89,25.93,9.35,24.52,31.5,27.47,4.93,5.43,0.07,0.14,30.44,30.44,-23.66,43.03,-54.1,12.59,593.33,15.31,9.41
2024/8/8 19:00,-0.5,-0.02,0.02,15.03,-20.2,9321.42,-0.23,-26.56,0,-1.34,-0.08,0.29,0.07,26.87,85.4,27.37,8.32,93,283.8,15.74,3.57,3.63,47.98,13.2,36,10.54,1.28,3.55,27.37,34.87,1.28,3.66,23.83,9.2,22.73,31.04,27.57,4.87,5.43,0.06,0.14,26.33,26.33,-37.07,36.6,-63.39,10.27,601.43,14.97,9.23
2024/8/8 19:30,2.51,0.11,0.03,19.38,-23.06,7043.97,-15.95,-37.39,0,-1.19,-0.07,0.27,0.08,26.39,85.39,26.82,3.08,100.51,288.64,15.74,3.32,3.35,19.6,5.3,40.14,11.75,1.39,3.45,26.82,39.04,1.38,3.54,21.6,9.99,20.67,30.45,27.63,4.83,5.43,0.06,0.14,21.44,21.44,-58.04,26.13,-79.48,4.69,604.53,16.22,10.02
2024/8/8 20:00,2.07,0.09,0.02,10.76,-30.12,7340.36,-22.19,-38.53,0,-2.8,-0.09,0.31,0.1,25.63,85.41,26.08,-2.18,108.01,293.63,15.73,3.54,3.57,-1.89,1.18,44,12.47,1.45,3.3,26.08,42.85,1.45,3.39,19.38,10.52,18.5,29.85,27.64,4.8,5.43,0.06,0.14,16.34,16.34,-59.09,14.71,-75.43,-1.63,604.36,17,10.53
2024/8/8 20:30,3.2,0.14,0.02,11.15,-29.93,7057.28,-32.69,-44.61,0,-2.69,-0.07,0.26,0.11,24.73,85.41,25.17,-7.34,115.51,298.84,15.73,3.16,3.19,-3.71,0.91,47.09,12.68,1.47,3.13,25.17,45.89,1.47,3.21,17.39,10.7,16.57,29.28,27.6,4.76,5.41,0.06,0.14,11.92,11.92,-61.47,-3.9,-73.39,-15.83,610.67,17.25,10.71
2024/8/8 21:00,3.7,0.16,0.02,16.8,-35.19,6110.76,-31.32,-39.47,0,-2.1,-0.11,0.33,0.11,24.47,85.39,24.8,-12.12,123.01,304.35,15.72,3.75,3.79,-2.82,1.44,46.73,12.33,1.44,3.08,24.8,45.87,1.44,3.14,17.01,10.48,16.42,28.73,27.52,4.71,5.31,0.06,0.14,8.16,8.16,-52.22,-10.42,-60.37,-18.57,612.63,16.86,10.48
2024/8/8 21:30,2.37,0.1,0.01,4.35,-25.96,5779.61,-32.23,-37.3,0,-5.97,-0.08,0.28,0.09,24.01,85.37,24.41,-16.58,130.51,310.22,15.71,3.23,3.26,-2.99,0.88,49.25,12.71,1.48,3,24.41,48.09,1.48,3.07,15.94,10.75,15.22,28.24,27.42,4.69,5.28,0.06,0.14,5.07,5.07,-55.74,-8.72,-60.81,-13.79,615.48,17.29,10.76
2024/8/8 22:00,3.12,0.14,0.01,3.52,-20.71,5350.76,-28.2,-30.89,0,-5.89,-0.05,0.22,0.09,23.62,85.35,23.99,-20.66,138.01,316.51,15.71,2.68,2.7,-2.73,1.12,53.46,13.6,1.56,2.93,23.99,52.28,1.56,2.99,14.29,11.41,13.63,27.81,27.29,4.67,5.29,0.06,0.14,2.69,2.69,-44.53,-11.86,-47.23,-14.56,617.12,18.33,11.42
2024/8/8 22:30,0.54,0.02,-0.01,-5.77,-2.69,5017.44,-32.46,-33.33,0,0.47,0,0.06,0.04,22.96,85.33,23.37,-24.27,145.51,323.28,15.7,1.61,1.69,-2.54,0.73,58.14,14.28,1.63,2.81,23.37,56.75,1.64,2.88,12.48,11.95,11.79,27.42,27.14,4.63,5.31,0.06,0.14,0.87,0.87,-48.89,-16.03,-49.75,-16.9,624.43,19.16,11.96
2024/8/8 23:00,1.51,0.07,0,2.53,-4.2,4897.35,-32.17,-31.62,0,-1.66,-0.01,0.07,0.06,22.64,85.31,22.99,-27.33,153.01,330.55,15.7,1.68,1.69,-1.88,1.23,62.09,15,1.71,2.76,22.99,60.74,1.71,2.82,11.07,12.52,10.47,27.08,26.99,4.61,5.25,0.06,0.14,-0.55,-0.55,-38.13,-26.21,-37.58,-25.65,629.88,20.07,12.54
2024/8/8 23:30,2.38,0.1,0.01,5.54,-11.75,5118.47,-32.33,-30.61,0,-2.12,-0.02,0.14,0.08,22.73,85.28,23,-29.75,160.51,338.3,15.69,1.7,1.77,-1.9,1.9,63.87,15.53,1.77,2.78,23,62.83,1.77,2.82,10.48,12.96,10.03,26.76,26.83,4.59,5.25,0.06,0.14,-1.72,-1.72,-45.06,-19.6,-43.34,-17.88,621.81,20.78,12.98
2024/8/9 0:00,2.48,0.11,0.01,7.55,-19.52,4692.57,-23.52,-20.8,0,-2.59,-0.03,0.18,0.1,22.99,85.25,23.29,-31.45,168.01,346.45,15.68,2.2,2.23,-1.76,1.93,63.13,15.59,1.78,2.82,23.29,62.02,1.78,2.87,10.9,13.01,10.4,26.46,26.67,4.55,5.33,0.06,0.14,-2.73,-2.73,-36.19,-10.85,-33.46,-8.13,612.92,20.86,13.01
2024/8/9 0:30,-11.64,-0.51,-0.02,-13.29,30.22,4643.15,-31.49,-27.93,0,-2.27,-0.19,0.43,-0.07,22.75,85.25,23.16,-32.36,175.51,354.89,15.68,0.22,1.81,-2.08,1.13,64.36,15.67,1.79,2.78,23.16,62.71,1.79,2.85,10.63,13.05,9.92,26.18,26.52,4.56,5.33,0.06,0.13,-3.56,-3.56,-32.36,-30.61,-28.8,-27.05,614.69,20.96,13.09
2024/8/9 1:00,4.97,0.22,0.01,4.18,-18.24,4375.43,-30.22,-26.08,0,-4.36,-0.04,0.19,0.09,22.65,85.25,22.93,-32.45,-142.19,38.24,15.67,1.97,2.14,-1.24,1.29,65.12,15.75,1.8,2.76,22.93,63.89,1.79,2.81,10.14,13.13,9.64,25.94,26.36,4.54,5.29,0.06,0.13,-4.14,-4.14,-39.37,-21.06,-35.23,-16.92,615.56,21.08,13.16
2024/8/9 1:30,1.55,0.07,0.01,4.53,-9.82,4516.58,-25.24,-20.64,0,-2.17,-0.02,0.14,0.07,22.51,85.22,22.89,-31.71,-169.49,11.91,15.67,2.21,2.33,-1.75,0.91,65.63,15.74,1.8,2.74,22.89,64.06,1.79,2.8,10.07,13.14,9.42,25.71,26.21,4.5,5.3,0.05,0.13,-4.6,-4.6,-29.16,-21.33,-24.55,-16.72,616.42,21.07,13.16
2024/8/9 2:00,1.9,0.08,0.01,6.75,-11.03,4029.52,-24.74,-19.75,0,-1.63,-0.03,0.18,0.06,22.19,85.18,22.55,-30.17,-161.99,20.14,15.66,2.5,2.6,-1.66,0.66,67.39,15.85,1.81,2.68,22.55,65.9,1.81,2.74,9.36,13.25,8.77,25.5,26.05,4.51,5.32,0.05,0.13,-4.99,-4.99,-28,-21.47,-23.01,-16.49,619.59,21.23,13.26
2024/8/9 2:30,3.41,0.15,0.01,6.47,-13.13,3279.91,-36.55,-31.25,0,-2.03,-0.03,0.19,0.07,21.85,85.13,22.14,-27.9,-154.48,27.98,15.65,3.09,3.17,-1.31,0.6,68.94,15.88,1.81,2.63,22.14,67.72,1.81,2.68,8.64,13.3,8.17,25.3,25.91,4.51,5.22,0.05,0.13,-5.3,-5.3,-34.29,-38.8,-28.99,-33.5,622.82,21.28,13.31
2024/8/9 3:00,2.01,0.09,0.01,4.53,-7.55,3393.01,-23.43,-17.92,0,-1.67,-0.02,0.14,0.05,21.54,85.13,21.89,-24.96,-146.98,35.35,15.65,2.39,2.44,-1.64,0.47,71.15,16.08,1.83,2.58,21.89,69.71,1.84,2.64,7.99,13.5,7.45,25.13,25.76,4.44,5.17,0.05,0.13,-5.5,-5.5,-25.75,-21.1,-20.25,-15.6,622.67,21.55,13.49
2024/8/9 3:30,4.63,0.2,0.01,6.13,-9.84,2591.11,-22.83,-17.19,0,-1.6,-0.02,0.15,0.06,21.08,85.14,21.41,-21.46,-139.48,42.23,15.64,1.1,1.24,-1.39,0.47,73.13,16.07,1.83,2.51,21.41,71.73,1.84,2.56,7.24,13.51,6.75,24.95,25.62,4.45,5.18,0.05,0.13,-5.64,-5.64,-24.76,-20.91,-19.12,-15.27,628.87,21.54,13.5
2024/8/9 4:00,3.41,0.15,0.01,5.63,-6.49,1808.91,-22.03,-16.27,0,-1.15,-0.01,0.11,0.06,21.18,85.13,21.44,-17.48,-131.98,48.63,15.64,1.19,1.26,-1.07,1.16,73.5,16.25,1.85,2.52,21.44,72.47,1.86,2.56,7.06,13.66,6.7,24.79,25.49,4.46,5.2,0.05,0.13,-5.76,-5.76,-23.43,-20.63,-17.68,-14.87,630.16,21.79,13.65
2024/8/9 4:30,-0.52,-0.02,0,-3.29,-0.64,261.17,-25.6,-19.78,-0.01,0.19,-0.01,0.1,0.01,21.3,85.11,21.38,-13.1,-124.48,54.59,15.63,1.44,1.56,-4.15,5.68,74.65,16.59,1.9,2.54,21.38,74.35,1.9,2.55,6.56,13.97,6.46,24.64,25.36,4.46,5.16,0.05,0.13,-5.82,-5.82,-22.96,-28.25,-17.14,-22.42,624.2,22.28,13.96
